product_category_name,date,total_sales,avg_price,day_of_week,month,year,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14
가구/인테리어,2017-05-09,21,120.16619047619047,1,5,2017,31.0,23.0,23.0,17.0,11.0,13.0,16.0,20.0,15.0,10.0,17.0,5.0,19.0,18.0,19.857142857142858,17.214285714285715,6.8173448259707685,6.482859903427844
가구/인테리어,2017-05-10,13,166.72846153846154,2,5,2017,21.0,31.0,23.0,23.0,17.0,11.0,13.0,16.0,20.0,15.0,10.0,17.0,5.0,19.0,19.857142857142858,16.785714285714285,6.8173448259707685,6.553666870580882
가구/인테리어,2017-05-11,17,76.57470588235294,3,5,2017,13.0,21.0,31.0,23.0,23.0,17.0,11.0,13.0,16.0,20.0,15.0,10.0,17.0,5.0,20.714285714285715,17.642857142857142,5.822779568622003,5.6105277807013785
가구/인테리어,2017-05-12,13,129.65076923076924,4,5,2017,17.0,13.0,21.0,31.0,23.0,23.0,17.0,11.0,13.0,16.0,20.0,15.0,10.0,17.0,20.142857142857142,17.357142857142858,6.41426980589818,5.74599717337935
가구/인테리어,2017-05-13,17,91.02588235294118,5,5,2017,13.0,17.0,13.0,21.0,31.0,23.0,23.0,17.0,11.0,13.0,16.0,20.0,15.0,10.0,19.285714285714285,17.857142857142858,6.369570517030837,5.347280298750623
가구/인테리어,2017-05-14,13,79.77076923076923,6,5,2017,17.0,13.0,17.0,13.0,21.0,31.0,23.0,23.0,17.0,11.0,13.0,16.0,20.0,15.0,17.857142857142858,17.714285714285715,6.517376042257372,5.455111525738197
가구/인테리어,2017-05-15,31,154.34,0,5,2017,13.0,17.0,13.0,17.0,13.0,21.0,31.0,23.0,23.0,17.0,11.0,13.0,16.0,20.0,17.857142857142858,18.5,6.517376042257372,6.501479121648452
가구/인테리어,2017-05-16,15,106.62866666666667,1,5,2017,31.0,13.0,17.0,13.0,17.0,13.0,21.0,31.0,23.0,23.0,17.0,11.0,13.0,16.0,17.0,18.428571428571427,6.429100507328627,6.536457352823062
가구/인테리어,2017-05-17,21,101.46428571428571,2,5,2017,15.0,31.0,13.0,17.0,13.0,17.0,13.0,21.0,31.0,23.0,23.0,17.0,11.0,13.0,18.142857142857142,19.0,6.309478885734043,6.3730200545255276
가구/인테리어,2017-05-18,17,116.35235294117648,3,5,2017,21.0,15.0,31.0,13.0,17.0,13.0,17.0,13.0,21.0,31.0,23.0,23.0,17.0,11.0,18.142857142857142,19.428571428571427,6.309478885734043,5.983493778905244
가구/인테리어,2017-05-19,27,72.61222222222221,4,5,2017,17.0,21.0,15.0,31.0,13.0,17.0,13.0,17.0,13.0,21.0,31.0,23.0,23.0,17.0,20.142857142857142,20.142857142857142,6.618876325292968,6.261692359801075
가구/인테리어,2017-05-20,5,185.518,5,5,2017,27.0,17.0,21.0,15.0,31.0,13.0,17.0,13.0,17.0,13.0,21.0,31.0,23.0,23.0,18.428571428571427,18.857142857142858,8.77225062070053,7.378316911027907
가구/인테리어,2017-05-21,11,96.08909090909091,6,5,2017,5.0,27.0,17.0,21.0,15.0,31.0,13.0,17.0,13.0,17.0,13.0,21.0,31.0,23.0,18.142857142857142,18.0,9.00793301167682,7.554927072905671
가구/인테리어,2017-05-22,19,159.6536842105263,0,5,2017,11.0,5.0,27.0,17.0,21.0,15.0,31.0,13.0,17.0,13.0,17.0,13.0,21.0,31.0,16.428571428571427,17.142857142857142,7.091242083423336,6.585031310680104
가구/인테리어,2017-05-23,15,61.45666666666667,1,5,2017,19.0,11.0,5.0,27.0,17.0,21.0,15.0,31.0,13.0,17.0,13.0,17.0,13.0,21.0,16.428571428571427,16.714285714285715,7.091242083423336,6.509502774684588
가구/인테리어,2017-05-24,13,64.32615384615384,2,5,2017,15.0,19.0,11.0,5.0,27.0,17.0,21.0,15.0,31.0,13.0,17.0,13.0,17.0,13.0,15.285714285714286,16.714285714285715,6.872997543873782,6.509502774684588
가구/인테리어,2017-05-25,17,154.99058823529413,3,5,2017,13.0,15.0,19.0,11.0,5.0,27.0,17.0,21.0,15.0,31.0,13.0,17.0,13.0,17.0,15.285714285714286,16.714285714285715,6.872997543873782,6.509502774684588
가구/인테리어,2017-05-26,8,126.32374999999999,4,5,2017,17.0,13.0,15.0,19.0,11.0,5.0,27.0,17.0,21.0,15.0,31.0,13.0,17.0,13.0,12.571428571428571,16.357142857142858,4.961758520831838,6.856856679009959
가구/인테리어,2017-05-27,6,211.09833333333333,5,5,2017,8.0,17.0,13.0,15.0,19.0,11.0,5.0,27.0,17.0,21.0,15.0,31.0,13.0,17.0,12.714285714285714,15.571428571428571,4.715728494951228,7.387247699341653
가구/인테리어,2017-05-28,11,116.56727272727272,6,5,2017,6.0,8.0,17.0,13.0,15.0,19.0,11.0,5.0,27.0,17.0,21.0,15.0,31.0,13.0,12.714285714285714,15.428571428571429,4.715728494951228,7.45978227888399
가구/인테리어,2017-05-29,19,94.2878947368421,0,5,2017,11.0,6.0,8.0,17.0,13.0,15.0,19.0,11.0,5.0,27.0,17.0,21.0,15.0,31.0,12.714285714285714,14.571428571428571,4.715728494951228,6.098099145374169
가구/인테리어,2017-05-30,16,91.71375,1,5,2017,19.0,11.0,6.0,8.0,17.0,13.0,15.0,19.0,11.0,5.0,27.0,17.0,21.0,15.0,12.857142857142858,14.642857142857142,4.810702354423612,6.10935150602548
가구/인테리어,2017-05-31,14,86.74285714285715,2,5,2017,16.0,19.0,11.0,6.0,8.0,17.0,13.0,15.0,19.0,11.0,5.0,27.0,17.0,21.0,13.0,14.142857142857142,4.830458915396453,5.829066990352913
가구/인테리어,2017-06-01,13,112.7046153846154,3,6,2017,14.0,16.0,19.0,11.0,6.0,8.0,17.0,13.0,15.0,19.0,11.0,5.0,27.0,17.0,12.428571428571429,13.857142857142858,4.503966505838383,5.77603993776336
가구/인테리어,2017-06-02,14,114.45214285714285,4,6,2017,13.0,14.0,16.0,19.0,11.0,6.0,8.0,17.0,13.0,15.0,19.0,11.0,5.0,27.0,13.285714285714286,12.928571428571429,4.070801956792828,4.375882956427383
가구/인테리어,2017-06-03,10,109.829,5,6,2017,14.0,13.0,14.0,16.0,19.0,11.0,6.0,8.0,17.0,13.0,15.0,19.0,11.0,5.0,13.857142857142858,13.285714285714286,3.0237157840737803,3.851644432598216
가구/인테리어,2017-06-04,12,91.37083333333334,6,6,2017,10.0,14.0,13.0,14.0,16.0,19.0,11.0,6.0,8.0,17.0,13.0,15.0,19.0,11.0,14.0,13.357142857142858,2.88675134594809,3.815094370385227
가구/인테리어,2017-06-05,20,73.853,0,6,2017,12.0,10.0,14.0,13.0,14.0,16.0,19.0,11.0,6.0,8.0,17.0,13.0,15.0,19.0,14.142857142857142,13.428571428571429,3.1847852585153875,3.9363060722593066
가구/인테리어,2017-06-06,17,102.87823529411764,1,6,2017,20.0,12.0,10.0,14.0,13.0,14.0,16.0,19.0,11.0,6.0,8.0,17.0,13.0,15.0,14.285714285714286,13.571428571428571,3.302235894778217,4.032832288074506
가구/인테리어,2017-06-07,11,85.93909090909091,2,6,2017,17.0,20.0,12.0,10.0,14.0,13.0,14.0,16.0,19.0,11.0,6.0,8.0,17.0,13.0,13.857142857142858,13.428571428571429,3.5321651258385764,4.089654597307054
가구/인테리어,2017-06-08,15,98.46000000000001,3,6,2017,11.0,17.0,20.0,12.0,10.0,14.0,13.0,14.0,16.0,19.0,11.0,6.0,8.0,17.0,14.142857142857142,13.285714285714286,3.532165125838578,3.9889958526034985
가구/인테리어,2017-06-09,31,104.86548387096774,4,6,2017,15.0,11.0,17.0,20.0,12.0,10.0,14.0,13.0,14.0,16.0,19.0,11.0,6.0,8.0,16.571428571428573,14.928571428571429,7.276838664721159,5.915615394403652
가구/인테리어,2017-06-10,10,93.924,5,6,2017,31.0,15.0,11.0,17.0,20.0,12.0,10.0,14.0,13.0,14.0,16.0,19.0,11.0,6.0,16.571428571428573,15.214285714285714,7.276838664721159,5.53559907714216
가구/인테리어,2017-06-11,8,119.46875,6,6,2017,10.0,31.0,15.0,11.0,17.0,20.0,12.0,10.0,14.0,13.0,14.0,16.0,19.0,11.0,16.0,15.0,7.831560082980476,5.764613536983136
가구/인테리어,2017-06-12,9,102.83,0,6,2017,8.0,10.0,31.0,15.0,11.0,17.0,20.0,12.0,10.0,14.0,13.0,14.0,16.0,19.0,14.428571428571429,14.285714285714286,7.997023255710886,5.849767535533375
가구/인테리어,2017-06-13,20,64.047,1,6,2017,9.0,8.0,10.0,31.0,15.0,11.0,17.0,20.0,12.0,10.0,14.0,13.0,14.0,16.0,14.857142857142858,14.571428571428571,8.234653836654193,6.034698204349776
가구/인테리어,2017-06-14,17,119.98235294117647,2,6,2017,20.0,9.0,8.0,10.0,31.0,15.0,11.0,17.0,20.0,12.0,10.0,14.0,13.0,14.0,15.714285714285714,14.785714285714286,8.07701029082513,6.066028626432889
가구/인테리어,2017-06-15,12,78.94666666666667,3,6,2017,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.0,17.0,20.0,12.0,10.0,14.0,13.0,15.285714285714286,14.714285714285714,8.199883855158868,6.09449400220044
가구/인테리어,2017-06-16,10,76.783,4,6,2017,12.0,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.0,17.0,20.0,12.0,10.0,14.0,12.285714285714286,14.428571428571429,4.4986770542121555,6.22296350023642
가구/인테리어,2017-06-17,6,42.806666666666665,5,6,2017,10.0,12.0,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.0,17.0,20.0,12.0,10.0,11.714285714285714,14.142857142857142,5.056820005836501,6.526362431968255
가구/인테리어,2017-06-18,13,96.77846153846154,6,6,2017,6.0,10.0,12.0,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.0,17.0,20.0,12.0,12.428571428571429,14.214285714285714,4.790864322059296,6.506547843147304
가구/인테리어,2017-06-19,21,98.28428571428573,0,6,2017,13.0,6.0,10.0,12.0,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.0,17.0,20.0,14.142857142857142,14.285714285714286,5.459809869356587,6.580023046821591
가구/인테리어,2017-06-20,15,104.49733333333333,1,6,2017,21.0,13.0,6.0,10.0,12.0,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.0,17.0,13.428571428571429,14.142857142857142,4.859943170351622,6.538138324267295
가구/인테리어,2017-06-21,2,266.925,2,6,2017,15.0,21.0,13.0,6.0,10.0,12.0,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.0,11.285714285714286,13.5,6.156684327197684,7.272180923534246
가구/인테리어,2017-06-22,15,70.68333333333334,3,6,2017,2.0,15.0,21.0,13.0,6.0,10.0,12.0,17.0,20.0,9.0,8.0,10.0,31.0,15.0,11.714285714285714,13.5,6.317021600783206,7.272180923534246
가구/인테리어,2017-06-23,14,104.265,4,6,2017,15.0,2.0,15.0,21.0,13.0,6.0,10.0,12.0,17.0,20.0,9.0,8.0,10.0,31.0,12.285714285714286,12.285714285714286,6.317021600783207,5.268609091424585
가구/인테리어,2017-06-24,12,111.86083333333333,5,6,2017,14.0,15.0,2.0,15.0,21.0,13.0,6.0,10.0,12.0,17.0,20.0,9.0,8.0,10.0,13.142857142857142,12.428571428571429,5.69878850951588,5.228829633929506
가구/인테리어,2017-06-25,13,137.40076923076924,6,6,2017,12.0,14.0,15.0,2.0,15.0,21.0,13.0,6.0,10.0,12.0,17.0,20.0,9.0,8.0,13.142857142857142,12.785714285714286,5.69878850951588,5.07146726498163
가구/인테리어,2017-06-26,13,183.94538461538463,0,6,2017,13.0,12.0,14.0,15.0,2.0,15.0,21.0,13.0,6.0,10.0,12.0,17.0,20.0,9.0,12.0,13.071428571428571,4.546060565661921,4.953076522018113
가구/인테리어,2017-06-27,11,76.41,1,6,2017,13.0,13.0,12.0,14.0,15.0,2.0,15.0,21.0,13.0,6.0,10.0,12.0,17.0,20.0,11.428571428571429,12.428571428571429,4.353433237386403,4.552502029134612
가구/인테리어,2017-06-28,18,142.72722222222222,2,6,2017,11.0,13.0,13.0,12.0,14.0,15.0,2.0,15.0,21.0,13.0,6.0,10.0,12.0,17.0,13.714285714285714,12.5,2.288688541085266,4.6368092477478555
가구/인테리어,2017-06-29,12,90.01083333333334,3,6,2017,18.0,11.0,13.0,13.0,12.0,14.0,15.0,2.0,15.0,21.0,13.0,6.0,10.0,12.0,13.285714285714286,12.5,2.2886885410852633,4.6368092477478555
가구/인테리어,2017-06-30,14,88.54071428571429,4,6,2017,12.0,18.0,11.0,13.0,13.0,12.0,14.0,15.0,2.0,15.0,21.0,13.0,6.0,10.0,13.285714285714286,12.785714285714286,2.2886885410852633,4.593952068143031
가구/인테리어,2017-07-01,13,121.77230769230769,5,7,2017,14.0,12.0,18.0,11.0,13.0,13.0,12.0,14.0,15.0,2.0,15.0,21.0,13.0,6.0,13.428571428571429,13.285714285714286,2.2253945610566923,4.158930547232463
가구/인테리어,2017-07-02,16,83.360625,6,7,2017,13.0,14.0,12.0,18.0,11.0,13.0,13.0,12.0,14.0,15.0,2.0,15.0,21.0,13.0,13.857142857142858,13.5,2.410295378065431,4.219916149367463
가구/인테리어,2017-07-03,17,182.46529411764706,0,7,2017,16.0,13.0,14.0,12.0,18.0,11.0,13.0,13.0,12.0,14.0,15.0,2.0,15.0,21.0,14.428571428571429,13.214285714285714,2.6367367999822693,3.786180771590925
가구/인테리어,2017-07-04,18,92.98277777777778,1,7,2017,17.0,16.0,13.0,14.0,12.0,18.0,11.0,13.0,13.0,12.0,14.0,15.0,2.0,15.0,15.428571428571429,13.428571428571429,2.4397501823712946,3.9751978318314944
가구/인테리어,2017-07-05,28,94.91678571428572,2,7,2017,18.0,17.0,16.0,13.0,14.0,12.0,18.0,11.0,13.0,13.0,12.0,14.0,15.0,2.0,16.857142857142858,15.285714285714286,5.367450401216919,4.286446823842138
가구/인테리어,2017-07-06,19,100.39,3,7,2017,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.0,11.0,13.0,13.0,12.0,14.0,15.0,17.857142857142858,15.571428571428571,4.947341758580093,4.3978016486262
가구/인테리어,2017-07-07,17,96.22470588235294,4,7,2017,19.0,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.0,11.0,13.0,13.0,12.0,14.0,18.285714285714285,15.785714285714286,4.680252333449748,4.388421328706
가구/인테리어,2017-07-08,11,92.10818181818182,5,7,2017,17.0,19.0,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.0,11.0,13.0,13.0,12.0,18.0,15.714285714285714,5.099019513592775,4.462296260008729
가구/인테리어,2017-07-09,22,101.34181818181818,6,7,2017,11.0,17.0,19.0,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.0,11.0,13.0,13.0,18.857142857142858,16.357142857142858,5.209880722517268,4.683968449889517
가구/인테리어,2017-07-10,17,127.16588235294115,0,7,2017,22.0,11.0,17.0,19.0,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.0,11.0,13.0,18.857142857142858,16.642857142857142,5.209880722517268,4.584373841265945
가구/인테리어,2017-07-11,25,85.0856,1,7,2017,17.0,22.0,11.0,17.0,19.0,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.0,11.0,19.857142857142858,17.642857142857142,5.669467095138403,4.781489031947821
가구/인테리어,2017-07-12,16,75.093125,2,7,2017,25.0,17.0,22.0,11.0,17.0,19.0,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.0,18.142857142857142,17.5,4.488079449258563,4.799839740914429
가구/인테리어,2017-07-13,22,101.8459090909091,3,7,2017,16.0,25.0,17.0,22.0,11.0,17.0,19.0,28.0,18.0,17.0,16.0,13.0,14.0,12.0,18.571428571428573,18.214285714285715,4.720774754816649,4.660448499852794
가구/인테리어,2017-07-14,16,83.334375,4,7,2017,22.0,16.0,25.0,17.0,22.0,11.0,17.0,19.0,28.0,18.0,17.0,16.0,13.0,14.0,18.428571428571427,18.357142857142858,4.790864322059315,4.550691289111045
가구/인테리어,2017-07-15,20,140.2685,5,7,2017,16.0,22.0,16.0,25.0,17.0,22.0,11.0,17.0,19.0,28.0,18.0,17.0,16.0,13.0,19.714285714285715,18.857142857142858,3.4982989063393597,4.2941309294850765
가구/인테리어,2017-07-16,13,70.88153846153847,6,7,2017,20.0,16.0,22.0,16.0,25.0,17.0,22.0,11.0,17.0,19.0,28.0,18.0,17.0,16.0,18.428571428571427,18.642857142857142,4.11732691832709,4.516757565012631
가구/인테리어,2017-07-17,33,108.47666666666667,0,7,2017,13.0,20.0,16.0,22.0,16.0,25.0,17.0,22.0,11.0,17.0,19.0,28.0,18.0,17.0,20.714285714285715,19.785714285714285,6.775305299745677,5.885818306986468
가구/인테리어,2017-07-18,46,86.93239130434782,1,7,2017,33.0,13.0,20.0,16.0,22.0,16.0,25.0,17.0,22.0,11.0,17.0,19.0,28.0,18.0,23.714285714285715,21.785714285714285,11.785786435565592,9.107719223304445
가구/인테리어,2017-07-19,35,97.146,2,7,2017,46.0,33.0,13.0,20.0,16.0,22.0,16.0,25.0,17.0,22.0,11.0,17.0,19.0,28.0,26.428571428571427,22.285714285714285,11.900380145988937,9.651054716602586
가구/인테리어,2017-07-20,31,114.70258064516129,3,7,2017,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.0,25.0,17.0,22.0,11.0,17.0,19.0,27.714285714285715,23.142857142857142,11.828134337449926,9.867250749962587
가구/인테리어,2017-07-21,20,69.99249999999999,4,7,2017,31.0,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.0,25.0,17.0,22.0,11.0,17.0,28.285714285714285,23.357142857142858,11.250396818398393,9.755528159476018
가구/인테리어,2017-07-22,12,145.6825,5,7,2017,20.0,31.0,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.0,25.0,17.0,22.0,11.0,27.142857142857142,23.428571428571427,12.562226069034258,9.661296980253699
가구/인테리어,2017-07-23,10,117.045,6,7,2017,12.0,20.0,31.0,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.0,25.0,17.0,22.0,26.714285714285715,22.571428571428573,13.16199434880958,10.30843034917228
가구/인테리어,2017-07-24,21,105.46952380952382,0,7,2017,10.0,12.0,20.0,31.0,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.0,25.0,17.0,25.0,22.857142857142858,12.98717315918544,10.19696140906799
가구/인테리어,2017-07-25,15,121.17,1,7,2017,21.0,10.0,12.0,20.0,31.0,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.0,25.0,20.571428571428573,22.142857142857142,9.431456989902514,10.383842055047626
가구/인테리어,2017-07-26,21,83.44952380952381,2,7,2017,15.0,21.0,10.0,12.0,20.0,31.0,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.0,18.571428571428573,22.5,7.044078904941912,10.24131902562435
가구/인테리어,2017-07-27,19,78.2163157894737,3,7,2017,21.0,15.0,21.0,10.0,12.0,20.0,31.0,35.0,46.0,33.0,13.0,20.0,16.0,22.0,16.857142857142858,22.285714285714285,4.5250624831255655,10.283882620792676
가구/인테리어,2017-07-28,31,113.63032258064516,4,7,2017,19.0,21.0,15.0,21.0,10.0,12.0,20.0,31.0,35.0,46.0,33.0,13.0,20.0,16.0,18.428571428571427,23.357142857142858,7.02037850017464,10.359738212144922
가구/인테리어,2017-07-29,20,99.715,5,7,2017,31.0,19.0,21.0,15.0,21.0,10.0,12.0,20.0,31.0,35.0,46.0,33.0,13.0,20.0,19.571428571428573,23.357142857142858,6.425396041156867,10.359738212144922
가구/인테리어,2017-07-30,25,88.20639999999999,6,7,2017,20.0,31.0,19.0,21.0,15.0,21.0,10.0,12.0,20.0,31.0,35.0,46.0,33.0,13.0,21.714285714285715,24.214285714285715,5.056820005836539,9.924162986822154
가구/인테리어,2017-07-31,25,65.50880000000001,0,7,2017,25.0,20.0,31.0,19.0,21.0,15.0,21.0,10.0,12.0,20.0,31.0,35.0,46.0,33.0,22.285714285714285,23.642857142857142,5.186980037050653,9.604543338819008
가구/인테리어,2017-08-01,23,87.47,1,8,2017,25.0,25.0,20.0,31.0,19.0,21.0,15.0,21.0,10.0,12.0,20.0,31.0,35.0,46.0,23.428571428571427,22.0,4.076646614442775,7.136040703574833
가구/인테리어,2017-08-02,20,77.4555,2,8,2017,23.0,25.0,25.0,20.0,31.0,19.0,21.0,15.0,21.0,10.0,12.0,20.0,31.0,35.0,23.285714285714285,20.928571428571427,4.1918287860346455,6.082310867960088
가구/인테리어,2017-08-03,30,64.81033333333333,3,8,2017,20.0,23.0,25.0,25.0,20.0,31.0,19.0,21.0,15.0,21.0,10.0,12.0,20.0,31.0,24.857142857142858,20.857142857142858,4.375255094603891,5.959570749347928
가구/인테리어,2017-08-04,25,95.904,4,8,2017,30.0,20.0,23.0,25.0,25.0,20.0,31.0,19.0,21.0,15.0,21.0,10.0,12.0,20.0,24.0,21.214285714285715,3.4641016151377744,6.053334382210935
가구/인테리어,2017-08-05,18,103.87611111111111,5,8,2017,25.0,30.0,20.0,23.0,25.0,25.0,20.0,31.0,19.0,21.0,15.0,21.0,10.0,12.0,23.714285714285715,21.642857142857142,3.9036002917941492,5.541551335933928
가구/인테리어,2017-08-06,26,73.04961538461538,6,8,2017,18.0,25.0,30.0,20.0,23.0,25.0,25.0,20.0,31.0,19.0,21.0,15.0,21.0,10.0,23.857142857142858,22.785714285714285,3.976119189552036,4.509452831016718
가구/인테리어,2017-08-07,37,114.34756756756755,0,8,2017,26.0,18.0,25.0,30.0,20.0,23.0,25.0,25.0,20.0,31.0,19.0,21.0,15.0,21.0,25.571428571428573,23.928571428571427,6.399404734221859,5.850237151199476
가구/인테리어,2017-08-08,19,134.43473684210528,1,8,2017,37.0,26.0,18.0,25.0,30.0,20.0,23.0,25.0,25.0,20.0,31.0,19.0,21.0,15.0,25.0,24.214285714285715,6.831300510639744,5.4656771194085545
가구/인테리어,2017-08-09,22,131.57181818181817,2,8,2017,19.0,37.0,26.0,18.0,25.0,30.0,20.0,23.0,25.0,25.0,20.0,31.0,19.0,21.0,25.285714285714285,24.285714285714285,6.6260668503088676,5.426836044192718
가구/인테리어,2017-08-10,23,75.01347826086956,3,8,2017,22.0,19.0,37.0,26.0,18.0,25.0,30.0,20.0,23.0,25.0,25.0,20.0,31.0,19.0,24.285714285714285,24.571428571428573,6.31702160078324,5.228829633929485
가구/인테리어,2017-08-11,23,99.69521739130435,4,8,2017,23.0,22.0,19.0,37.0,26.0,18.0,25.0,30.0,20.0,23.0,25.0,25.0,20.0,31.0,24.0,24.0,6.32455532033677,4.898979485566339
가구/인테리어,2017-08-12,15,103.72266666666668,5,8,2017,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,30.0,20.0,23.0,25.0,25.0,20.0,23.571428571428573,23.642857142857142,6.876460883747861,5.372395868012446
가구/인테리어,2017-08-13,10,70.299,6,8,2017,15.0,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,30.0,20.0,23.0,25.0,25.0,21.285714285714285,22.571428571428573,8.420496535523423,6.465461917156244
가구/인테리어,2017-08-14,24,106.56208333333335,0,8,2017,10.0,15.0,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,30.0,20.0,23.0,25.0,19.428571428571427,22.5,5.191568255583368,6.442049363362554
가구/인테리어,2017-08-15,42,93.93309523809523,1,8,2017,24.0,10.0,15.0,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,30.0,20.0,23.0,22.714285714285715,23.857142857142858,9.961831921795074,8.291396308659513
가구/인테리어,2017-08-16,31,65.38193548387096,2,8,2017,42.0,24.0,10.0,15.0,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,30.0,20.0,24.0,24.642857142857142,10.424330514074601,8.417994854039598
가구/인테리어,2017-08-17,22,104.70681818181819,3,8,2017,31.0,42.0,24.0,10.0,15.0,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,30.0,23.857142857142858,24.071428571428573,10.44714588501842,8.29702713872018
가구/인테리어,2017-08-18,23,187.7495652173913,4,8,2017,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,23.857142857142858,23.928571428571427,10.44714588501842,8.29702713872018
가구/인테리어,2017-08-19,23,126.84434782608696,5,8,2017,23.0,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.0,22.0,19.0,37.0,26.0,18.0,25.0,24.285714285714285,9.72967967955096,8.12809535290611
가구/인테리어,2017-08-20,24,61.211666666666666,6,8,2017,23.0,23.0,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.0,22.0,19.0,37.0,26.0,27.0,24.142857142857142,7.257180352359101,8.113209958097698
가구/인테리어,2017-08-21,31,89.71290322580644,0,8,2017,24.0,23.0,23.0,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.0,22.0,19.0,37.0,28.0,23.714285714285715,7.257180352359104,7.518475412440502
가구/인테리어,2017-08-22,28,62.557857142857145,1,8,2017,31.0,24.0,23.0,23.0,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.0,22.0,19.0,26.0,24.357142857142858,3.9157800414902755,7.4689834840970235
가구/인테리어,2017-08-23,27,95.25296296296295,2,8,2017,28.0,31.0,24.0,23.0,23.0,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.0,22.0,25.428571428571427,24.714285714285715,3.3094381626465204,7.467144150091222
가구/인테리어,2017-08-24,18,82.99277777777779,3,8,2017,27.0,28.0,31.0,24.0,23.0,23.0,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.0,24.857142857142858,24.357142857142858,4.220133150686601,7.672198991334699
가구/인테리어,2017-08-25,12,74.63083333333334,4,8,2017,18.0,27.0,28.0,31.0,24.0,23.0,23.0,22.0,31.0,42.0,24.0,10.0,15.0,23.0,23.285714285714285,23.571428571428573,6.473388749701509,8.354770960487047
가구/인테리어,2017-08-26,12,162.3925,5,8,2017,12.0,18.0,27.0,28.0,31.0,24.0,23.0,23.0,22.0,31.0,42.0,24.0,10.0,15.0,21.714285714285715,23.357142857142858,7.761320457119093,8.625607161301676
가구/인테리어,2017-08-27,22,78.70772727272728,6,8,2017,12.0,12.0,18.0,27.0,28.0,31.0,24.0,23.0,23.0,22.0,31.0,42.0,24.0,10.0,21.428571428571427,24.214285714285715,7.699721701835357,7.747739833491594
가구/인테리어,2017-08-28,33,97.49000000000001,0,8,2017,22.0,12.0,12.0,18.0,27.0,28.0,31.0,24.0,23.0,23.0,22.0,31.0,42.0,24.0,21.714285714285715,24.857142857142858,8.138678961483574,8.094225319107649
